#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_130_9_0002		complete	0	2021-05-30T08:13:54.974765Z
makeLocusGraph_chromId_130_9_0003		complete	0	2021-05-30T08:14:01.015753Z
makeLocusGraph_chromId_130_9_0004		complete	0	2021-05-30T08:13:37.729736Z
makeLocusGraph_chromId_130_9_0005		complete	0	2021-05-30T08:13:38.612144Z
makeLocusGraph_chromId_130_9_0006		complete	0	2021-05-30T08:13:39.341766Z
makeLocusGraph_chromId_130_9_0007		complete	0	2021-05-30T08:13:40.579509Z
makeLocusGraph_chromId_130_9_0008		complete	0	2021-05-30T08:13:41.969588Z
makeLocusGraph_chromId_130_9_0009		complete	0	2021-05-30T08:13:42.959635Z
makeLocusGraph_chromId_130_9_0010		complete	0	2021-05-30T08:13:43.602744Z
makeLocusGraph_chromId_130_9_0011		complete	0	2021-05-30T08:13:37.536728Z
makeLocusGraph_chromId_131_9_KI270717v1_random_0000_to_chromId_132_9_KI270718v1_random_0000		complete	0	2021-05-30T08:13:38.882302Z
makeLocusGraph_chromId_133_9_KI270719v1_random_0000		complete	0	2021-05-30T08:13:39.291355Z
makeLocusGraph_chromId_134_9_KI270720v1_random_0000		complete	0	2021-05-30T08:13:41.163761Z
makeLocusGraph_chromId_135_9_GL383539v1_alt_0000		complete	0	2021-05-30T08:13:42.078126Z
makeLocusGraph_chromId_136_9_GL383540v1_alt_0000		complete	0	2021-05-30T08:13:42.628713Z
makeLocusGraph_chromId_137_9_GL383541v1_alt_0000		complete	0	2021-05-30T08:13:54.033801Z
makeLocusGraph_chromId_138_9_GL383542v1_alt_0000		complete	0	2021-05-30T08:13:49.644650Z
makeLocusGraph_chromId_139_9_KI270823v1_alt_0000		complete	0	2021-05-30T08:13:51.003403Z
makeLocusGraph_chromId_140_10_0000		complete	0	2021-05-30T08:13:59.601136Z
makeLocusGraph_chromId_140_10_0001		complete	0	2021-05-30T08:13:48.993402Z
makeLocusGraph_chromId_140_10_0002		complete	0	2021-05-30T08:13:40.653777Z
makeLocusGraph_chromId_140_10_0003		complete	0	2021-05-30T08:13:48.934734Z
